Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
25-04-2025,Singapore,31.2,89,13.7,0,Sunny
26-04-2025,Riyadh,35.4,40,15.6,0,Cloudy
26-04-2025,Jeddah,30.5,68,26.4,21.37,Partly Cloudy
26-04-2025,Dammam,20.1,67,34.5,7.91,Partly Cloudy
26-04-2025,Dubai,31.7,49,39.8,2.48,Sunny
26-04-2025,Doha,40,91,20.5,0.3,Foggy
26-04-2025,Cairo,43.9,33,10.4,0.59,Cloudy
26-04-2025,London,21,62,33.5,2.03,Rainy
26-04-2025,New York,28.6,89,21,7.84,Foggy
26-04-2025,Tokyo,21.7,70,8.7,0,Partly Cloudy
26-04-2025,Paris,44.8,54,2,3.33,Sunny
26-04-2025,Sydney,12.8,42,37.9,7.21,Windy
26-04-2025,Toronto,18.6,53,9.1,0.67,Windy
26-04-2025,Berlin,16.5,47,39.1,1.78,Partly Cloudy
26-04-2025,Mumbai,14.3,39,0.1,1.15,Cloudy
26-04-2025,Singapore,22.1,77,5.1,2.36,Foggy
27-04-2025,Riyadh,44.8,37,18.6,0,Stormy
27-04-2025,Jeddah,35.1,65,7.3,0,Stormy
27-04-2025,Dammam,5.5,93,24.7,3.06,Sunny
27-04-2025,Dubai,36.5,30,35.6,2.47,Cloudy
27-04-2025,Doha,6.8,23,17.5,0,Foggy
27-04-2025,Cairo,15.5,69,29.6,3.99,Foggy
27-04-2025,London,23.4,39,21.1,0,Windy
27-04-2025,New York,25.2,38,1.4,10.33,Rainy
27-04-2025,Tokyo,8.8,94,3.2,9.39,Partly Cloudy
27-04-2025,Paris,22.2,38,14.7,2.99,Sunny
27-04-2025,Sydney,22.7,31,29.9,0,Stormy
27-04-2025,Toronto,34.3,75,2.2,0,Partly Cloudy
27-04-2025,Berlin,29.2,81,33.2,2.54,Partly Cloudy
27-04-2025,Mumbai,32.4,77,37,8.29,Rainy
27-04-2025,Singapore,8.4,83,39.1,5.4,Rainy
28-04-2025,Riyadh,31.2,76,12.5,8.04,Stormy
28-04-2025,Jeddah,14,68,2.3,0,Stormy
28-04-2025,Dammam,32.5,46,0.4,6.89,Sunny
28-04-2025,Dubai,39.8,58,10.2,0,Stormy
28-04-2025,Doha,14.8,25,19.7,0.68,Rainy
28-04-2025,Cairo,34,66,35,1.14,Stormy
28-04-2025,London,13.6,67,2.2,0,Sunny
28-04-2025,New York,14.3,72,33.4,6.36,Partly Cloudy
28-04-2025,Tokyo,31.6,51,36.4,0,Windy
28-04-2025,Paris,7.3,93,33.4,0,Rainy
28-04-2025,Sydney,6.1,40,26.2,4.87,Stormy
28-04-2025,Toronto,14.5,63,29.8,0,Partly Cloudy
28-04-2025,Berlin,10.1,89,15.4,0,Sunny
28-04-2025,Mumbai,9.3,88,39.5,0,Stormy
28-04-2025,Singapore,36.9,87,27.8,2.23,Windy
29-04-2025,Riyadh,32.6,49,15.7,0,Sunny
29-04-2025,Jeddah,14.4,25,7.9,1.2,Foggy
29-04-2025,Dammam,12.4,93,22,0,Stormy
29-04-2025,Dubai,25.8,64,30.1,5.9,Cloudy
29-04-2025,Doha,12,46,24.1,1.74,Sunny
29-04-2025,Cairo,44.9,34,38.8,6.35,Cloudy
29-04-2025,London,15.8,27,15.5,0,Sunny
29-04-2025,New York,15.3,28,11.2,4.95,Sunny
29-04-2025,Tokyo,15.1,23,12.5,6.26,Sunny
29-04-2025,Paris,34.7,83,13,5.65,Partly Cloudy
29-04-2025,Sydney,42.8,94,18.4,4.21,Windy
29-04-2025,Toronto,42.1,84,24.3,5.3,Rainy
29-04-2025,Berlin,20.8,49,29,0,Sunny
29-04-2025,Mumbai,25.8,84,17,4.57,Rainy
29-04-2025,Singapore,30.3,70,29.1,0,Cloudy
30-04-2025,Riyadh,22.8,91,2,7.16,Cloudy
30-04-2025,Jeddah,13.6,35,12.3,0,Partly Cloudy
30-04-2025,Dammam,13.1,41,9.5,0,Windy
30-04-2025,Dubai,40.9,80,20.8,2.7,Rainy
30-04-2025,Doha,26.9,39,20.2,8.22,Foggy
30-04-2025,Cairo,9.3,77,27.1,4.81,Windy
30-04-2025,London,22.3,28,11,0,Rainy
30-04-2025,New York,38.6,54,22.1,0,Cloudy
30-04-2025,Tokyo,38.3,80,10.7,1.25,Partly Cloudy
30-04-2025,Paris,27.2,65,13.1,0,Cloudy
30-04-2025,Sydney,38.7,91,21.2,6.15,Rainy
30-04-2025,Toronto,44.5,76,28,5.58,Foggy
30-04-2025,Berlin,30.8,30,29.6,7.04,Cloudy
30-04-2025,Mumbai,36.4,43,15.1,5.87,Stormy
30-04-2025,Singapore,34.8,22,6.2,0,Sunny
01-05-2025,Riyadh,24.7,32,34.2,0,Stormy
01-05-2025,Jeddah,21.7,90,31,3.47,Partly Cloudy
01-05-2025,Dammam,40.9,60,0.2,9.74,Rainy
01-05-2025,Dubai,42.2,61,6.9,10.83,Rainy
01-05-2025,Doha,34.3,44,13,0.27,Sunny
01-05-2025,Cairo,11.4,62,1,0,Partly Cloudy
01-05-2025,London,20.2,26,3,10.77,Stormy
01-05-2025,New York,6.8,26,19.7,0,Stormy
01-05-2025,Tokyo,16.6,83,23.1,6.2,Windy
01-05-2025,Paris,28.1,83,8.3,0,Rainy
01-05-2025,Sydney,33.7,20,26.9,7.74,Foggy
01-05-2025,Toronto,25,63,38.3,0,Cloudy
01-05-2025,Berlin,22,41,18.6,6.58,Rainy
01-05-2025,Mumbai,37.2,44,10.3,0.41,Partly Cloudy
01-05-2025,Singapore,35.8,22,10.6,0,Windy
02-05-2025,Riyadh,13.5,94,1.9,2.8,Foggy
02-05-2025,Jeddah,14.8,32,15.2,0,Partly Cloudy
02-05-2025,Dammam,44.6,86,17.6,4.52,Stormy
02-05-2025,Dubai,35.3,91,39.1,0.16,Partly Cloudy
02-05-2025,Doha,24.1,87,37.7,2.88,Windy
02-05-2025,Cairo,10.5,90,6.5,6.22,Stormy
02-05-2025,London,14.6,41,16,0,Cloudy
02-05-2025,New York,11.1,79,31.1,1.73,Cloudy
02-05-2025,Tokyo,41.4,79,31.6,0,Stormy
02-05-2025,Paris,15.5,23,36.4,0,Stormy
02-05-2025,Sydney,12.7,69,27.6,2.18,Partly Cloudy
02-05-2025,Toronto,35,73,27.5,7.45,Partly Cloudy
02-05-2025,Berlin,33.6,56,6.6,10.17,Stormy
02-05-2025,Mumbai,5.9,39,14.6,0,Sunny
02-05-2025,Singapore,27.8,70,17.8,0.53,Sunny
03-05-2025,Riyadh,44.3,58,5.1,0,Sunny
03-05-2025,Jeddah,39,83,13.6,0,Foggy
03-05-2025,Dammam,24.6,80,27.9,0,Stormy
03-05-2025,Dubai,35.8,81,3.5,0,Sunny
03-05-2025,Doha,13.1,37,28.4,5.47,Cloudy
03-05-2025,Cairo,31.6,38,14.5,1.37,Sunny
03-05-2025,London,42.9,27,26.8,0,Rainy
03-05-2025,New York,33.6,54,5,3.98,Cloudy
03-05-2025,Tokyo,43.5,26,0.6,3.78,Foggy
03-05-2025,Paris,31.1,43,30.4,0,Rainy
03-05-2025,Sydney,41.3,89,1.3,5.08,Windy
03-05-2025,Toronto,21.7,50,26.7,8.6,Sunny
03-05-2025,Berlin,34.5,46,28.6,0,Windy
03-05-2025,Mumbai,30.5,84,13.1,10.25,Windy
03-05-2025,Singapore,12.1,88,3.5,1.21,Foggy
04-05-2025,Riyadh,42.7,42,38.6,6.7,Sunny
04-05-2025,Jeddah,32.3,72,11.5,0,Rainy
04-05-2025,Dammam,39.3,84,11.2,9.58,Partly Cloudy
04-05-2025,Dubai,36.3,89,29.9,0.35,Foggy
04-05-2025,Doha,28.5,22,9.9,7.14,Cloudy
04-05-2025,Cairo,32.7,40,39.5,9.76,Cloudy
04-05-2025,London,31.5,49,39.8,0,Rainy
04-05-2025,New York,29.8,25,35.9,0,Sunny
04-05-2025,Tokyo,14.4,78,35.6,0,Sunny
04-05-2025,Paris,10.1,34,7.4,5.03,Cloudy
04-05-2025,Sydney,44.6,27,4.7,2.33,Windy
04-05-2025,Toronto,14.3,39,26.5,2.02,Rainy
04-05-2025,Berlin,32.3,27,19.2,8.52,Sunny
04-05-2025,Mumbai,25.4,69,24.7,2.29,Rainy
04-05-2025,Singapore,38.5,77,28.3,3.64,Windy
05-05-2025,Riyadh,10.7,74,20.9,0.12,Cloudy
05-05-2025,Jeddah,17.9,64,30.6,0,Stormy
05-05-2025,Dammam,18.3,86,2.6,1.51,Foggy
05-05-2025,Dubai,28.7,31,13.9,0.67,Cloudy
05-05-2025,Doha,13.2,41,3.3,3.57,Rainy
05-05-2025,Cairo,35.7,57,38.6,4.83,Rainy
05-05-2025,London,25.7,95,6.9,0,Cloudy
05-05-2025,New York,44.1,67,34,0,Sunny
05-05-2025,Tokyo,21.7,28,14.1,5.91,Stormy
05-05-2025,Paris,24.5,48,25.3,0,Stormy
05-05-2025,Sydney,36.3,74,27.1,10.79,Cloudy
05-05-2025,Toronto,11.1,56,34.5,0,Rainy
05-05-2025,Berlin,6.5,75,38.8,0,Foggy
05-05-2025,Mumbai,23.4,62,8.6,0.99,Foggy
05-05-2025,Singapore,18,94,11.6,4.73,Rainy
06-05-2025,Riyadh,40.8,80,30,0,Cloudy
06-05-2025,Jeddah,6.8,37,0.4,0,Windy
06-05-2025,Dammam,38.4,58,4,0.1,Rainy
06-05-2025,Dubai,22.7,56,27.8,0.69,Foggy
06-05-2025,Doha,36.5,44,20.5,3.56,Rainy
06-05-2025,Cairo,44.6,40,15.2,0,Cloudy
06-05-2025,London,42.2,47,11.4,0,Cloudy
06-05-2025,New York,36,35,2,3.17,Rainy
06-05-2025,Tokyo,8.8,40,11.6,2.32,Rainy
06-05-2025,Paris,19.1,38,18.1,0.72,Foggy
06-05-2025,Sydney,32.4,37,39.8,0,Stormy
06-05-2025,Toronto,20.1,63,9.7,0,Sunny
06-05-2025,Berlin,36.5,59,24.5,3.51,Rainy
06-05-2025,Mumbai,27.3,48,0.1,5.62,Partly Cloudy
06-05-2025,Singapore,38.2,45,10.7,6.37,Partly Cloudy
07-05-2025,Riyadh,32.8,71,30.2,3.64,Rainy
07-05-2025,Jeddah,24.2,25,0.8,0,Windy
07-05-2025,Dammam,32.8,64,9.1,8.8,Rainy
07-05-2025,Dubai,21.1,21,21.1,2.57,Rainy
07-05-2025,Doha,17.6,95,8.8,0,Partly Cloudy
07-05-2025,Cairo,7.3,20,27.8,8.81,Foggy
07-05-2025,London,27.9,53,1.6,0,Cloudy
07-05-2025,New York,16.4,89,21.7,0,Windy
07-05-2025,Tokyo,44.8,32,7.5,1.3,Partly Cloudy
07-05-2025,Paris,11.1,59,2.7,0.49,Rainy
07-05-2025,Sydney,26.6,36,21.4,9.05,Cloudy
07-05-2025,Toronto,37.6,69,34.9,0.51,Rainy
07-05-2025,Berlin,25.7,52,0.2,0,Foggy
07-05-2025,Mumbai,22.5,38,36.7,0,Cloudy
07-05-2025,Singapore,34,67,3.8,0,Partly Cloudy
08-05-2025,Riyadh,31.4,78,16.2,4.51,Windy
08-05-2025,Jeddah,26.1,93,19.4,3.67,Rainy
08-05-2025,Dammam,16.1,22,38.1,0,Sunny
08-05-2025,Dubai,9.8,78,18.5,8.82,Rainy
08-05-2025,Doha,33.7,95,27.6,9.42,Cloudy
08-05-2025,Cairo,32.6,25,28.6,0,Windy
08-05-2025,London,28.7,43,13.6,0,Cloudy
08-05-2025,New York,15.7,70,1.1,2.33,Sunny
08-05-2025,Tokyo,36.3,21,2.3,0,Foggy
08-05-2025,Paris,17.5,83,16.5,0,Rainy
08-05-2025,Sydney,40.8,80,17.1,0,Foggy
08-05-2025,Toronto,33,86,8,0,Rainy
08-05-2025,Berlin,7.4,21,20.5,5.91,Rainy
08-05-2025,Mumbai,15.8,69,13.3,0.72,Foggy
08-05-2025,Singapore,16.9,89,32.4,0,Partly Cloudy
09-05-2025,Riyadh,7.9,53,36.8,12.5,Sunny
09-05-2025,Jeddah,30.3,40,3.6,0,Sunny
09-05-2025,Dammam,17.9,85,2.1,7.59,Partly Cloudy
09-05-2025,Dubai,35.7,84,11.9,0,Stormy
09-05-2025,Doha,22.9,38,35.3,3.78,Partly Cloudy
09-05-2025,Cairo,14.2,32,6.4,6,Cloudy
09-05-2025,London,40.8,46,14.7,17.94,Rainy
09-05-2025,New York,25.3,44,20.2,1.89,Windy
09-05-2025,Tokyo,21.2,22,8.1,0,Sunny
09-05-2025,Paris,16.6,67,30.6,0,Cloudy
09-05-2025,Sydney,25.3,28,19.8,2.28,Windy
09-05-2025,Toronto,33.4,32,2.9,0,Partly Cloudy
09-05-2025,Berlin,19.5,48,28.9,0,Sunny
09-05-2025,Mumbai,25.6,48,16.3,0.25,Partly Cloudy
09-05-2025,Singapore,28.8,31,25.6,3.16,Cloudy
10-05-2025,Riyadh,17.6,53,38,8.11,Partly Cloudy
10-05-2025,Jeddah,7.5,72,27.7,10.82,Sunny
10-05-2025,Dammam,5,26,17.1,2.6,Stormy
10-05-2025,Dubai,8.5,51,37.2,9.56,Sunny
10-05-2025,Doha,22.5,22,3.9,0,Foggy
10-05-2025,Cairo,6.9,60,2.9,0,Foggy
10-05-2025,London,31.7,30,29.6,0,Cloudy
10-05-2025,New York,10,79,3.6,7.38,Windy
10-05-2025,Tokyo,11.9,91,39.9,0,Foggy
10-05-2025,Paris,32,81,27.1,0,Rainy
10-05-2025,Sydney,34.9,82,29.5,0.77,Partly Cloudy
10-05-2025,Toronto,25.6,48,16.5,0,Foggy
10-05-2025,Berlin,11.4,45,13,0,Windy
10-05-2025,Mumbai,9.6,40,34.2,0,Rainy
10-05-2025,Singapore,20.4,92,13.5,0,Windy
11-05-2025,Riyadh,28.5,85,7.6,3.98,Sunny
11-05-2025,Jeddah,44.1,31,19.3,0,Sunny
11-05-2025,Dammam,32.2,87,1.4,12.32,Stormy
11-05-2025,Dubai,22.6,85,16.2,0,Foggy
11-05-2025,Doha,33,51,13.7,0,Rainy
11-05-2025,Cairo,21.6,76,30.8,7.48,Windy
11-05-2025,London,33.1,22,12.7,0,Cloudy
11-05-2025,New York,34.3,81,32.9,5.22,Windy
11-05-2025,Tokyo,8.9,24,12.8,2.11,Foggy
11-05-2025,Paris,30.6,91,11.1,0,Foggy
11-05-2025,Sydney,25.8,34,14,0,Cloudy
11-05-2025,Toronto,44.4,23,22.5,2.56,Stormy
11-05-2025,Berlin,9.5,80,20.5,0,Windy
11-05-2025,Mumbai,8.2,88,28.6,3.1,Foggy
11-05-2025,Singapore,29.7,32,6.9,0,Foggy
12-05-2025,Riyadh,41.8,40,30.9,0.13,Sunny
12-05-2025,Jeddah,12,54,28.8,0,Foggy
12-05-2025,Dammam,22.8,94,3.4,5.15,Foggy
12-05-2025,Dubai,18.7,26,2.8,14.43,Foggy
12-05-2025,Doha,21.7,37,19.9,0,Stormy
12-05-2025,Cairo,28.3,48,34,1.92,Windy
12-05-2025,London,11.4,52,38.8,0,Windy
12-05-2025,New York,32.6,32,8.5,3.46,Sunny
12-05-2025,Tokyo,9.3,91,5.9,10.1,Windy
12-05-2025,Paris,16.1,27,0.5,0,Foggy
12-05-2025,Sydney,6,56,22.7,10.13,Windy
12-05-2025,Toronto,8.3,37,33.1,0,Windy
12-05-2025,Berlin,11,32,30.3,0,Cloudy
12-05-2025,Mumbai,38.3,90,9.5,2.73,Partly Cloudy
12-05-2025,Singapore,20,90,17.1,0,Windy
13-05-2025,Riyadh,41.4,43,18.7,5.28,Stormy
13-05-2025,Jeddah,7.5,45,29.7,3.24,Stormy
13-05-2025,Dammam,21.7,29,11.7,4.02,Rainy
13-05-2025,Dubai,15.2,53,12,0,Sunny
13-05-2025,Doha,9.5,92,9.2,0,Windy
13-05-2025,Cairo,44.6,82,12,0,Foggy
13-05-2025,London,13.1,36,12.7,0,Cloudy
13-05-2025,New York,29,37,16.2,0,Rainy
13-05-2025,Tokyo,11.5,84,3.1,0,Stormy
13-05-2025,Paris,15.8,95,19.4,0,Cloudy
13-05-2025,Sydney,28.1,58,0.3,0,Foggy
13-05-2025,Toronto,17.6,44,12.2,1.23,Windy
13-05-2025,Berlin,33.2,28,15.1,0,Foggy
13-05-2025,Mumbai,32.2,82,16.9,0,Foggy
13-05-2025,Singapore,35.9,50,20.1,0,Sunny
14-05-2025,Riyadh,14.4,66,23.8,0,Sunny
14-05-2025,Jeddah,11.9,65,34,5.53,Partly Cloudy
14-05-2025,Dammam,27.2,49,25.2,0,Windy
14-05-2025,Dubai,38.7,72,28.9,0,Cloudy
14-05-2025,Doha,30.8,55,4.5,7.86,Foggy
14-05-2025,Cairo,25.4,25,18.8,4.38,Windy
14-05-2025,London,15,48,29.6,15.14,Windy
14-05-2025,New York,21.6,57,15.9,4.84,Foggy
14-05-2025,Tokyo,29.7,66,39.8,1.62,Windy
14-05-2025,Paris,37.6,46,39.8,0,Windy
14-05-2025,Sydney,38.4,47,4.4,9.15,Partly Cloudy
14-05-2025,Toronto,38.6,82,13.4,0,Partly Cloudy
14-05-2025,Berlin,18.1,38,28.1,3.73,Rainy
14-05-2025,Mumbai,32,42,25.1,7.29,Stormy
14-05-2025,Singapore,28,92,7.2,0,Rainy
15-05-2025,Riyadh,37.6,92,23.5,0,Rainy
15-05-2025,Jeddah,13.8,27,20.7,6.57,Windy
15-05-2025,Dammam,33.8,42,28,6.9,Rainy
15-05-2025,Dubai,18.5,54,13,0,Partly Cloudy
15-05-2025,Doha,32.6,24,5.4,2.45,Stormy
15-05-2025,Cairo,16.9,84,13.8,0,Partly Cloudy
15-05-2025,London,39.2,61,11.5,0,Rainy
15-05-2025,New York,22.9,21,30.5,0,Sunny
15-05-2025,Tokyo,8.7,59,30,0,Stormy
15-05-2025,Paris,42.1,44,5.6,0,Cloudy
15-05-2025,Sydney,35.6,81,4.5,0.6,Partly Cloudy
15-05-2025,Toronto,32.5,86,39.4,4.69,Stormy
15-05-2025,Berlin,10.6,86,19.1,5.3,Cloudy
15-05-2025,Mumbai,5.8,90,0.8,0,Windy
15-05-2025,Singapore,13.7,50,33.4,0,Foggy
16-05-2025,Riyadh,14,46,27.6,4.84,Partly Cloudy
16-05-2025,Jeddah,6.5,66,37.1,0,Partly Cloudy
16-05-2025,Dammam,44.9,48,17.4,0,Foggy
16-05-2025,Dubai,37.5,23,24.4,6.19,Foggy
16-05-2025,Doha,14.9,32,29.5,0,Partly Cloudy
16-05-2025,Cairo,44.9,86,9.1,0,Sunny
16-05-2025,London,16.6,25,15.3,2.32,Sunny
16-05-2025,New York,27.3,55,9.4,2.57,Windy
16-05-2025,Tokyo,18,70,31.5,0,Rainy
16-05-2025,Paris,30.5,72,14.7,6.26,Windy
16-05-2025,Sydney,25.1,72,0.8,0,Foggy
16-05-2025,Toronto,28.4,30,15.8,8.79,Foggy
16-05-2025,Berlin,8.3,39,27,7.36,Rainy
16-05-2025,Mumbai,40.1,45,31.4,0,Cloudy
16-05-2025,Singapore,36.5,54,24.1,0,Foggy
17-05-2025,Riyadh,23.7,81,35.1,0,Sunny
17-05-2025,Jeddah,29,51,27.7,3.28,Cloudy
17-05-2025,Dammam,12.7,77,17.2,0,Sunny
17-05-2025,Dubai,39.5,50,30.8,3.29,Partly Cloudy
17-05-2025,Doha,9.8,36,27.2,3.23,Cloudy
17-05-2025,Cairo,10.4,76,14,3.36,Rainy
17-05-2025,London,8.5,66,22.5,2.23,Stormy
17-05-2025,New York,8.2,77,0.6,7.4,Sunny
17-05-2025,Tokyo,23.6,46,17.1,7.57,Foggy
17-05-2025,Paris,9.1,20,18.9,0,Foggy
17-05-2025,Sydney,15.2,83,6.6,0,Foggy
17-05-2025,Toronto,24,43,18.4,4.78,Stormy
17-05-2025,Berlin,25.8,50,6.1,0.67,Stormy
17-05-2025,Mumbai,12.3,51,14.9,0.72,Stormy
17-05-2025,Singapore,13.4,61,13.6,1.4,Foggy
18-05-2025,Riyadh,26.5,71,38.6,0,Partly Cloudy
18-05-2025,Jeddah,24.9,57,20.9,0,Partly Cloudy
18-05-2025,Dammam,17.7,81,11.9,0,Cloudy
18-05-2025,Dubai,5.5,86,26.1,2.63,Cloudy
18-05-2025,Doha,27.2,80,19.6,6.07,Windy
18-05-2025,Cairo,40.5,40,5,4.53,Windy
18-05-2025,London,5.4,62,20.6,4.82,Sunny
18-05-2025,New York,16.6,20,16.8,0,Cloudy
18-05-2025,Tokyo,32,68,16.9,1.06,Rainy
18-05-2025,Paris,34.7,24,35.6,0,Cloudy
18-05-2025,Sydney,23.6,49,31.1,0.55,Windy
18-05-2025,Toronto,6.3,67,16.3,0,Foggy
18-05-2025,Berlin,20.4,56,33.2,8.41,Foggy
18-05-2025,Mumbai,26.2,59,35.7,0.09,Sunny
18-05-2025,Singapore,30,90,37.3,2.3,Rainy
19-05-2025,Riyadh,35.7,26,2.1,0.78,Rainy
19-05-2025,Jeddah,36.5,69,39.4,3.94,Rainy
19-05-2025,Dammam,21.3,22,7.3,2.55,Rainy
19-05-2025,Dubai,21.7,46,32.4,0,Partly Cloudy
19-05-2025,Doha,19,59,21.1,5.38,Rainy
19-05-2025,Cairo,34.8,94,26.7,16.14,Sunny
19-05-2025,London,40.9,86,8.1,6.77,Foggy
19-05-2025,New York,15.4,21,19.1,0.35,Rainy
19-05-2025,Tokyo,37.9,66,21.8,1.73,Cloudy
19-05-2025,Paris,43.7,35,4.3,6.05,Partly Cloudy
19-05-2025,Sydney,30.1,89,3.4,4.07,Windy
19-05-2025,Toronto,23.3,23,40,0,Rainy
19-05-2025,Berlin,39.9,63,31,2.81,Rainy
19-05-2025,Mumbai,39.1,85,29,7.37,Windy
19-05-2025,Singapore,8.6,34,17.9,13.15,Foggy
20-05-2025,Riyadh,12.9,63,17,1.89,Foggy
20-05-2025,Jeddah,30,48,12.6,4.18,Windy
20-05-2025,Dammam,28.3,45,26.7,2.21,Cloudy
20-05-2025,Dubai,33.5,48,30,3.87,Rainy
20-05-2025,Doha,10.2,35,12.4,7.29,Partly Cloudy
20-05-2025,Cairo,39.2,85,23.7,3.19,Sunny
20-05-2025,London,32.6,90,25.4,0,Cloudy
20-05-2025,New York,36,76,6.3,0,Stormy
20-05-2025,Tokyo,37.8,63,12.4,5.58,Partly Cloudy
20-05-2025,Paris,43.3,61,26.8,5.04,Windy
20-05-2025,Sydney,31.7,47,13,0.07,Windy
20-05-2025,Toronto,33.7,77,7.1,3.35,Partly Cloudy
20-05-2025,Berlin,38.6,47,12.8,4.09,Cloudy
20-05-2025,Mumbai,30.8,69,18.8,2.66,Partly Cloudy
20-05-2025,Singapore,7.3,77,7.2,0,Partly Cloudy
21-05-2025,Riyadh,24.7,90,1.8,6.44,Stormy
21-05-2025,Jeddah,43.9,64,3.5,0,Foggy
21-05-2025,Dammam,42.3,34,17.6,3.14,Stormy
21-05-2025,Dubai,12.8,34,38.7,0,Foggy
21-05-2025,Doha,15.9,95,29.6,0,Windy
21-05-2025,Cairo,38.5,56,32,0,Rainy
21-05-2025,London,33.7,72,16.2,0,Rainy
21-05-2025,New York,36,90,27.1,0,Windy
21-05-2025,Tokyo,17,54,14.5,3.36,Partly Cloudy
21-05-2025,Paris,5.3,59,12.4,5.99,Partly Cloudy
21-05-2025,Sydney,15.5,22,19.7,0,Foggy
21-05-2025,Toronto,5.5,21,24.1,0,Foggy
21-05-2025,Berlin,42.5,94,39.4,7.56,Rainy
21-05-2025,Mumbai,40.9,35,10.1,0,Stormy
21-05-2025,Singapore,19.1,73,16.9,2.23,Partly Cloudy
22-05-2025,Riyadh,7.7,67,13.4,0,Sunny
22-05-2025,Jeddah,20.2,52,1.4,5.87,Foggy
22-05-2025,Dammam,22.4,45,30.1,0,Partly Cloudy
22-05-2025,Dubai,32.1,87,29,0,Stormy
22-05-2025,Doha,8.9,51,4.4,1.94,Foggy
22-05-2025,Cairo,6.5,28,39.5,0,Foggy
22-05-2025,London,8.8,68,21.9,3.97,Foggy
22-05-2025,New York,26.1,34,8.2,0,Partly Cloudy
22-05-2025,Tokyo,34.7,47,7.4,0,Rainy
22-05-2025,Paris,13.8,38,16.7,2.81,Windy
22-05-2025,Sydney,44.3,93,36.2,0,Stormy
22-05-2025,Toronto,44.1,48,13.7,2.97,Stormy
22-05-2025,Berlin,21,48,5.6,8.54,Sunny
22-05-2025,Mumbai,7.6,57,35.3,0.14,Sunny
22-05-2025,Singapore,39.2,71,20.9,2.58,Windy
23-05-2025,Riyadh,24.3,61,37.1,9.42,Stormy
23-05-2025,Jeddah,18.1,35,34.8,1.19,Windy
23-05-2025,Dammam,24.6,50,2.1,0,Stormy
23-05-2025,Dubai,39.3,56,5.1,0,Partly Cloudy
23-05-2025,Doha,15.9,48,32.4,0,Rainy
23-05-2025,Cairo,43.2,84,14.3,0.8,Sunny
23-05-2025,London,12.9,44,8.4,0.35,Partly Cloudy
23-05-2025,New York,40.3,40,23.4,4.59,Stormy
23-05-2025,Tokyo,24.7,51,31.2,1.35,Foggy
23-05-2025,Paris,31.3,22,24.9,0,Sunny
23-05-2025,Sydney,19.9,32,21.6,2.36,Partly Cloudy
23-05-2025,Toronto,44.3,76,5.7,0,Sunny
23-05-2025,Berlin,41.6,22,26.4,0,Partly Cloudy
23-05-2025,Mumbai,31.3,34,26.7,4.73,Stormy
23-05-2025,Singapore,35.8,86,3.4,8.05,Partly Cloudy
24-05-2025,Riyadh,21.7,72,32.6,13.01,Partly Cloudy
24-05-2025,Jeddah,30.6,53,17.8,4.33,Rainy
24-05-2025,Dammam,10.7,65,14,5.84,Partly Cloudy
24-05-2025,Dubai,8.7,44,4.2,7.87,Stormy
24-05-2025,Doha,32.3,62,17.2,6.7,Stormy
24-05-2025,Cairo,10.5,20,34.1,0,Foggy
24-05-2025,London,39.2,28,39.7,0,Sunny
24-05-2025,New York,30.6,75,24.6,4.29,Partly Cloudy
24-05-2025,Tokyo,22,39,15,0.9,Cloudy
24-05-2025,Paris,17.2,84,18.8,0,Cloudy
24-05-2025,Sydney,14.5,23,28.1,4.57,Partly Cloudy
24-05-2025,Toronto,8.5,47,31,8.73,Stormy
24-05-2025,Berlin,42.2,46,12.2,3.44,Partly Cloudy
24-05-2025,Mumbai,41.4,73,16.8,3.61,Windy
24-05-2025,Singapore,22.4,34,4.9,0,Rainy
25-05-2025,Riyadh,24.7,78,16,0,Sunny
25-05-2025,Jeddah,19.4,84,18.5,3.93,Stormy
25-05-2025,Dammam,29.6,52,20.2,6.54,Sunny
25-05-2025,Dubai,22.2,75,23,0,Rainy
25-05-2025,Doha,25.6,62,17.2,0,Cloudy
25-05-2025,Cairo,21.7,42,13.4,0.13,Windy
25-05-2025,London,21.8,62,17.2,3.74,Sunny
25-05-2025,New York,44,84,19.5,4.29,Partly Cloudy
25-05-2025,Tokyo,28.1,25,13.2,7,Partly Cloudy
25-05-2025,Paris,35.7,24,37,15.3,Partly Cloudy
25-05-2025,Sydney,16.2,42,6.8,12.89,Rainy
25-05-2025,Toronto,41.1,28,35.3,1.74,Sunny
25-05-2025,Berlin,5.2,56,32.9,2.34,Cloudy
25-05-2025,Mumbai,12.2,92,22.1,0,Rainy
25-05-2025,Singapore,8,58,12.8,1.58,Rainy
26-05-2025,Riyadh,16.2,93,20.3,7.66,Foggy
26-05-2025,Jeddah,18.3,85,38.8,10.75,Partly Cloudy
26-05-2025,Dammam,38.2,44,39.5,6.13,Stormy
26-05-2025,Dubai,14.7,91,16.9,0,Foggy
26-05-2025,Doha,39.4,33,13.2,0,Partly Cloudy
26-05-2025,Cairo,15.4,34,31.4,0,Foggy
26-05-2025,London,35.3,78,36,0,Windy
26-05-2025,New York,11.4,24,20.3,1.99,Sunny
26-05-2025,Tokyo,42.6,76,9,2.19,Windy
26-05-2025,Paris,24.6,53,14.7,3.22,Foggy
26-05-2025,Sydney,12.2,48,1.1,0,Cloudy
